date,source_region,cmd_code,cmd_desc,import_value_usd,net_weight_kg
9/1/11,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",363998,112013
9/1/11,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",29210937,13069893
9/1/11,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,1088738,144037
9/1/11,EU-27,0406,Cheese and curd,1390543,146790
9/1/11,New Zealand,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,4162239,2315340
9/1/11,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,34020146,8329803
9/1/11,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",18297,5060
9/1/11,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",6253531,825029
9/1/11,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,13309719,2516600
9/1/11,New Zealand,0406,Cheese and curd,6426050,1424607
10/1/11,EU-27,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,729980,558569
10/1/11,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,9062625,2499191
10/1/11,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",170882,78149
10/1/11,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",28350523,14442044
10/1/11,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,1051756,161171
10/1/11,EU-27,0406,Cheese and curd,1570341,178088
10/1/11,New Zealand,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,2438819,1069608
10/1/11,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,47660015,11976807
10/1/11,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",8527,2351
10/1/11,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",18117,2005
10/1/11,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,10741937,2134136
10/1/11,New Zealand,0406,Cheese and curd,5050600,1081859
11/1/11,EU-27,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,1807174,1741792
11/1/11,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,12316847,3587836
11/1/11,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",112558,23394
11/1/11,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",37059350,17608501
11/1/11,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,1133972,172511
11/1/11,EU-27,0406,Cheese and curd,1892499,228737
11/1/11,New Zealand,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,3890688,1815454
11/1/11,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,95241515,25663204
11/1/11,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",176372,52400
11/1/11,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",1261752,225162
11/1/11,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,12176253,2462023
11/1/11,New Zealand,0406,Cheese and curd,5845829,1257949
12/1/11,EU-27,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,4066827,4301574
12/1/11,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,12837434,3943262
12/1/11,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",245486,83523
12/1/11,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",38928161,19164934
12/1/11,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,817353,122839
12/1/11,EU-27,0406,Cheese and curd,2314371,277227
12/1/11,New Zealand,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,4271417,3041851
12/1/11,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,102020717,28128528
12/1/11,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",19119,5382
12/1/11,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",3376013,456110
12/1/11,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,13770176,2993118
12/1/11,New Zealand,0406,Cheese and curd,4629971,1033914
1/1/12,EU-27,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,2361538,2549014
1/1/12,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,8745048,2508328
1/1/12,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",155854,76701
1/1/12,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",28347041,13434914
1/1/12,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,813147,112379
1/1/12,EU-27,0406,Cheese and curd,1170076,141603
1/1/12,New Zealand,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,3194881,1400085
1/1/12,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,177466308,50232421
1/1/12,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",2908863,940820
1/1/12,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2547816,293371
1/1/12,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,21940257,5041806
1/1/12,New Zealand,0406,Cheese and curd,6229594,1391460
2/1/12,EU-27,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,2734300,2278177
2/1/12,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,11558791,3396522
2/1/12,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",456877,161160
2/1/12,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",37563593,16418577
2/1/12,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,1654594,258445
2/1/12,EU-27,0406,Cheese and curd,1730111,237787
2/1/12,New Zealand,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,4133081,2176538
2/1/12,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,223278480,62086023
2/1/12,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",1195196,379440
2/1/12,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",2488625,335060
2/1/12,New Zealand,0405,Butter and other fats and oils derived from milk; dairy spreads,20118853,5027043
2/1/12,New Zealand,0406,Cheese and curd,5899736,1297898
3/1/12,EU-27,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,3804569,4239113
3/1/12,EU-27,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,19176399,5607197
3/1/12,EU-27,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",674514,250009
3/1/12,EU-27,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",38360678,16412257
3/1/12,EU-27,0405,Butter and other fats and oils derived from milk; dairy spreads,1514806,231501
3/1/12,EU-27,0406,Cheese and curd,1820228,223189
3/1/12,New Zealand,0401,Milk and cream; not concentrated nor containing added sugar or other sweetening matter,5235137,2725453
3/1/12,New Zealand,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,209226365,57203849
3/1/12,New Zealand,0403,"Buttermilk, curdled milk and cream, yoghurt, kephir, fermented or acidified milk or cream, whether or not concentrated, containing added sugar, sweetening matter, flavoured or added fruit or cocoa",3873852,1187513
3/1/12,New Zealand,0404,"Whey and products consisting of natural milk constituents; whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",5222297,585081
